시군명,사업장명,영업상태명,소재지시설전화번호,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,축산업무구분명
수원시,비타민약국,폐업,247-5305,16298,경기도 수원시 장안구 경수대로976번길 27 (송죽동),경기도 수원시 장안구 송죽동 200-8 ,16298,동물약국
수원시,매탄위브약국,폐업,214-4792,16543,"경기도 수원시 영통구 효원로 363, B동 119호 (매탄동, 매탄위브하늘채B상가)",경기도 수원시 영통구 매탄동 990 매탄위브하늘채B상가 119호,16543,동물약국
수원시,역전이화약국,폐업,232-3768,,경기도 수원시 권선구 권선로509번길 2 (세류동),경기도 수원시 권선구 세류동 230-45 ,16461,동물약국
수원시,정다운약국,폐업,031-235-1090,16593,"경기도 수원시 권선구 세류로 32, 1층 102-1호 (세류동)",경기도 수원시 권선구 세류동 338-9 ,16593,동물약국
수원시,새영화약국,폐업,246-3717,,경기도 수원시 장안구 수성로 354 (영화동),경기도 수원시 장안구 영화동 447-6 ,16271,동물약국
시흥시,세종약국,정상,432-7200,15015,경기도 시흥시 오이도어시장로 22 (정왕동),경기도 시흥시 정왕동 2014-2번지,15015,동물약국
시흥시,늘푸른온누리약국,정상,031-313-3332,14905,"경기도 시흥시 복지로 75, 1층 (대야동)",경기도 시흥시 대야동 455-2번지 1층호,14905,동물약국
시흥시,백제당약국,정상,031-315-4848,,경기도 시흥시 시흥대로 1075 (신천동),경기도 시흥시 신천동 883-8번지,14951,동물약국
시흥시,한중약국,정상,031-319-0569,15052,경기도 시흥시 정왕시장길 62 (정왕동),경기도 시흥시 정왕동 1189-11번지,15052,동물약국
시흥시,정왕라성약국,정상,031-496-9693,15040,경기도 시흥시 옥구상가3길 7-1 (정왕동),경기도 시흥시 정왕동 1860-7번지,15040,동물약국
시흥시,팜약국,정상,031-311-4027,14910,"경기도 시흥시 수인로 3378, 1층 (신천동)",경기도 시흥시 신천동 712-3번지 1층,14910,동물약국
시흥시,보화약국,정상,031-315-8154,,경기도 시흥시 신현로 27 (포동),경기도 시흥시 포동 5-39번지,14957,동물약국
시흥시,샘온누리약국,정상,031-439-5337,14985,"경기도 시흥시 목감우회로 39, 109호 (목감동)",경기도 시흥시 목감동 403-1번지 109호,14985,동물약국
시흥시,능곡프라자약국,정상,,14995,"경기도 시흥시 능곡로 188, 효창프라자 109호 (능곡동)",경기도 시흥시 능곡동 752 효창프라자 ,14995,동물약국
시흥시,파마트삼보약국,정상,031-311-0119,14923,"경기도 시흥시 은계호수로 49, 시흥 센트롤돔 그랑트리 2층 2075호 (은행동)",경기도 시흥시 은행동 601-302 시흥 센트롤돔 그랑트리 ,14923,동물약국
시흥시,중앙약국,정상,,14917,"경기도 시흥시 대은로 90, 에머랄드빌딩 101호 (은행동)",경기도 시흥시 은행동 532-1번지 에머랄드빌딩 ,14917,동물약국
시흥시,푸르미 약국,정상,031-315-5880,14995,"경기도 시흥시 승지로60번길 17, 현대프라자 109~110호 (능곡동)",경기도 시흥시 능곡동 758 현대프라자 ,14995,동물약국
시흥시,채움약국,정상,,14923,"경기도 시흥시 은계번영길 11, 은계프라자 1층 104호 (은행동)",경기도 시흥시 은행동 646-5 은계프라자 ,14923,동물약국
시흥시,삼보약국,정상,0313110119,14908,"경기도 시흥시 비둘기공원7길 18, 하나 골드타워 302호 (대야동)",경기도 시흥시 대야동 562-1번지 하나 골드타워 ,14908,동물약국
시흥시,한라건강약국,정상,031-319-3467,15011,"경기도 시흥시 배곧1로 27-15, 상가2동 113, 114호 (정왕동, 한라비발디캠퍼스)","경기도 시흥시 정왕동 2566번지 한라비발디캠퍼스 상가2동 113, 114호 ",15011,동물약국
시흥시,청춘온누리약국,정상,031-499-2218,15010,"경기도 시흥시 배곧4로 32-19, 117호 (정왕동)",경기도 시흥시 정왕동 2477-1 ,15010,동물약국
시흥시,따뜻한온누리약국,정상,07041079329,14923,"경기도 시흥시 은계번영길 19, 은계 디스퀘어큐브 104호 (은행동)",경기도 시흥시 은행동 646-8번지 은계 디스퀘어큐브 ,14923,동물약국
시흥시,목감센타약국,정상,031-485-6955,14984,"경기도 시흥시 동서로 1106, 1층 (목감동, 밀레니엄빌딩)",경기도 시흥시 목감동 202-23번지 밀레니엄빌딩(1층),14984,동물약국
시흥시,효약국,정상,031-311-1707,,"경기도 시흥시 은행로167번길 6 (대야동,(101호))",경기도 시흥시 대야동 579-3번지 (101호),14914,동물약국
시흥시,정왕시장약국,정상,,15052,"경기도 시흥시 정왕시장길 52, 133,134호 (정왕동)","경기도 시흥시 정왕동 1202번지 133,134호",15052,동물약국
시흥시,큰사랑약국,정상,031-311-4255,14908,경기도 시흥시 복지로 96 (대야동),경기도 시흥시 대야동 568-2번지,14908,동물약국
시흥시,건강한약국,정상,031-503-0771~2,,경기도 시흥시 진말로9번길 2 (장곡동),경기도 시흥시 장곡동 820-3번지,15002,동물약국
시흥시,열린온누리약국,정상,031-431-9930,15020,경기도 시흥시 함송로14번길 13-13 (정왕동),경기도 시흥시 정왕동 1884-9번지 ,15020,동물약국
시흥시,녹십자약국,정상,031-494-4930,15070,경기도 시흥시 도일로 123 (거모동),경기도 시흥시 거모동 1553-1번지,15070,동물약국
시흥시,미산보람약국,정상,031-313-7585,14944,"경기도 시흥시 미산로 69, 103호 (미산동)",경기도 시흥시 미산동 93-1 ,14944,동물약국
시흥시,푸른약국,정상,031-432-0250,15025,"경기도 시흥시 역전로301번길 34, 시흥성심메디칼 1층 (정왕동)",경기도 시흥시 정왕동 2305-1 시흥성심메디칼 ,15025,동물약국
시흥시,시화제일약국,정상,031-319-1058,15040,"경기도 시흥시 옥구상가3길 7-3, 102호 (정왕동)",경기도 시흥시 정왕동 1860-6번지 102호,15040,동물약국
시흥시,종근당약국,정상,031-311-1619,,경기도 시흥시 신천3길 59 (신천동),경기도 시흥시 신천동 388-3번지,14947,동물약국
시흥시,새들약국,정상,031-312-5760,14951,경기도 시흥시 시흥대로1073번길 5 (신천동),경기도 시흥시 신천동 888-1번지,14951,동물약국
시흥시,서광약국,정상,031-491-3181,15071,"경기도 시흥시 군자로 502, 1층 (거모동, 도원빌딩)",경기도 시흥시 거모동 1733-8번지 도원빌딩 1층,15071,동물약국
시흥시,매화메디칼약국,정상,031-315-7602,14940,"경기도 시흥시 매화로 46, 1층 (매화동)",경기도 시흥시 매화동 199-2번지 (1층),14940,동물약국
시흥시,월곶온누리약국,정상,031-318-2808,14964,"경기도 시흥시 월곶중앙로70번길 3, 118호 (월곶동, 풍림1차아파트주상가동)",경기도 시흥시 월곶동 1010-4번지 풍림1차아파트주상가동 118호,14964,동물약국
시흥시,왕온누리약국,정상,031-433-0544,15066,"경기도 시흥시 중심상가2길 12-2, 104호 (정왕동, 우성프라자)",경기도 시흥시 정왕동 1736-2번지 우성프라자 104호,15066,동물약국
시흥시,한빛약국,정상,031-312-3610,14904,"경기도 시흥시 호현로 49, 1층 (대야동)",경기도 시흥시 대야동 484-7번지 (1층),14904,동물약국
시흥시,배곧다온약국,정상,,15010,"경기도 시흥시 배곧3로 86, 센터프라자2 (정왕동)",경기도 시흥시 정왕동 2513-1번지 센터프라자2,15010,동물약국
시흥시,종로약국,정상,031-314-4719,14948,경기도 시흥시 수인로3381번길 32 (신천동),경기도 시흥시 신천동 840-4 ,14948,동물약국
시흥시,유성온누리약국,정상,031-492-5275,15069,"경기도 시흥시 도일로124번길 2, 102호 (거모동)",경기도 시흥시 거모동 1656-8번지 102호,15069,동물약국
시흥시,옵티마은행약국,정상,031-313-8875,14916,"경기도 시흥시 은행로 92, 1층 (은행동)",경기도 시흥시 은행동 547-7번지 (1층),14916,동물약국
시흥시,엠메디칼약국,정상,,15010,"경기도 시흥시 배곧3로 96, M-플러스 130호 (정왕동)",경기도 시흥시 정왕동 2514-1번지 M-플러스 130호,15010,동물약국
시흥시,대우약국,정상,031-405-6169,14984,"경기도 시흥시 수인로2421번길 109, 1층 (논곡동)",경기도 시흥시 논곡동 160-31번지 (1층),14984,동물약국
시흥시,늘좋은약국,정상,031-313-5007,14950,"경기도 시흥시 시흥대로 1121, 106호 (신천동, 휴먼프라자)",경기도 시흥시 신천동 948번지 휴먼프라자 106호,14950,동물약국
시흥시,연성중앙약국,정상,031-317-2033,,경기도 시흥시 인선길 36 (장곡동),경기도 시흥시 장곡동 818-1번지,15002,동물약국
시흥시,더아름다운약국,정상,031-314-2100,14910,경기도 시흥시 수인로 3362 (신천동),경기도 시흥시 신천동 711-2번지,14910,동물약국
시흥시,영남녹십자약국,정상,031-497-4544,15065,"경기도 시흥시 중심상가로 228, 112호 (정왕동, 영남아파트상가)",경기도 시흥시 정왕동 1790번지 영남아파트상가 112호,15065,동물약국
시흥시,시흥동물약국,정상,031-313-0542,14910,"경기도 시흥시 수인로 3366, 삼영아트빌 1층 (신천동)",경기도 시흥시 신천동 711번지 삼영아트빌,14910,동물약국
시흥시,새우리약국,정상,070-4239-9005,14912,"경기도 시흥시 비둘기공원로 10, 103호 (대야동)",경기도 시흥시 대야동 532-1번지 103호,14912,동물약국
시흥시,신한겨례약국,정상,,15040,"경기도 시흥시 옥구상가2길 4, 118호 (정왕동, 로얄빌딩)",경기도 시흥시 정왕동 1861-4번지 로얄빌딩 118호,15040,동물약국
시흥시,메디팜선약국,정상,031-317-2426,15002,"경기도 시흥시 진말로9번길 2, 111호 (장곡동, 부석프라자)",경기도 시흥시 장곡동 820-3번지 부석프라자 111호,15002,동물약국
시흥시,키움약국,정상,,14988,"경기도 시흥시 목감남서로 9-27, 116호 (조남동)",경기도 시흥시 조남동 657번지 116호,14988,동물약국
시흥시,종로세명약국,정상,031-431-4044,15066,"경기도 시흥시 정왕대로 220 (정왕동, 우리메디칼센타)",경기도 시흥시 정왕동 1734-5번지,15066,동물약국
시흥시,365조은약국,정상,031-403-1178,14988,"경기도 시흥시 목감중앙로 47, 101호 (조남동)",경기도 시흥시 조남동 677번지 101호,14988,동물약국
시흥시,중앙약국,정상,031-316-2176,14917,"경기도 시흥시 대은로 90 (은행동, 에머랄드빌딩)",경기도 시흥시 은행동 532-1번지,14917,동물약국
시흥시,지리산약국,정상,031-314-0081,14948,"경기도 시흥시 삼미시장1길 11, 1층 (신천동, 지리산약국)",경기도 시흥시 신천동 737-4번지,14948,동물약국
시흥시,시화연합약국,정상,031-499-5221,15040,"경기도 시흥시 정왕대로 56, 109호 (정왕동)",경기도 시흥시 정왕동 1861-1번지 109호,15040,동물약국
시흥시,신천프라자약국,정상,031-404-9311,14910,"경기도 시흥시 수인로 3372, 신천프라자 (신천동)",경기도 시흥시 신천동 712-9 신천프라자 ,14910,동물약국
시흥시,대우굿모닝약국,정상,,15050,"경기도 시흥시 죽율로 38, 2층 (죽율동, 대우6차A 상가)",경기도 시흥시 죽율동 752번지 대우6차A 상가(2층),15050,동물약국
시흥시,훈약국,정상,031-504-2580,14923,"경기도 시흥시 은계호수로 25, 파크플레이 106호 (은행동)",경기도 시흥시 은행동 611-2 파크플레이 ,14923,동물약국
시흥시,시흥약국,정상,,14985,"경기도 시흥시 솔고개길 4-3, M 테라스 112호 (목감동)",경기도 시흥시 목감동 407 M 테라스 ,14985,동물약국
시흥시,든든약국,정상,,15020,"경기도 시흥시 함송로 16, 1층 104호 (정왕동)",경기도 시흥시 정왕동 1882-1 ,15020,동물약국
시흥시,은비약국,정상,,14922,"경기도 시흥시 은계번영길 2, 서미프라자 1층 102호 (은행동)",경기도 시흥시 은행동 645-1번지 서미프라자 ,14922,동물약국
시흥시,마이펫동물약국,정상,031-311-1655,14948,"경기도 시흥시 삼미시장1길 13-1, 1층 (신천동)",경기도 시흥시 신천동 737-2번지 1층,14948,동물약국
시흥시,태평양약국,정상,031-497-2951,15027,"경기도 시흥시 옥구천동로 406, 101호 (정왕동, 월드아파트상가)",경기도 시흥시 정왕동 1873-3번지 월드아파트상가 101호,15027,동물약국
시흥시,시화동물약국,정상,,15066,"경기도 시흥시 정왕대로 210, E MART시화점 5층 (정왕동)",경기도 시흥시 정왕동 1734-2 E MART시화점 ,15066,동물약국
시흥시,뉴스퀘어약국,정상,,14983,"경기도 시흥시 수도권제1순환고속도로 105, 2층 (조남동)",경기도 시흥시 조남동 산 15-1 ,14983,동물약국
시흥시,진 약국,정상,,15052,"경기도 시흥시 정왕시장길 52, 정왕시장 1층 107호 (정왕동)",경기도 시흥시 정왕동 1202 정왕시장 ,15052,동물약국
시흥시,대홍약국,정상,,14948,"경기도 시흥시 삼미시장1길 37, 107호 (신천동)",경기도 시흥시 신천동 743-2 ,14948,동물약국
시흥시,공룡약국,정상,,15010,,,,동물약국
시흥시,성모그린약국,정상,,14923,"경기도 시흥시 은계호수로 31, 그린타워 113호 (은행동)",경기도 시흥시 은행동 611-1 그린타워 ,14923,동물약국
시흥시,청춘약국,정상,031-499-2218,15010,"경기도 시흥시 배곧4로 32-19, 1층 17호 (정왕동)",경기도 시흥시 정왕동 2477-1번지 ,15010,동물약국
시흥시,시화마트약국,정상,031-497-4904,15066,"경기도 시흥시 정왕대로 210, 1층 (정왕동, 이마트내)",경기도 시흥시 정왕동 1734-1번지 이마트내(1층),15066,동물약국
